user_id,steam_id,playtime_forever,playtime_2weeks,id,]playtime_2weeks
76561198018688077,76561198018688077,88,0,30,0
76561198018726794,76561198018726794,13,0,15620,0
76561198018742018,76561198018742018,7671,0,10180,0
76561198018748850,76561198018748850,1769,0,10180,0
76561198018754890,76561198018754890,3500,0,240,0
thedragonfiend,76561198018760233,796,0,4000,0
Jotcertes,76561198018763509,23,0,10,0
legr00ves,76561198018767357,786,0,240,0
76561198018784847,76561198018784847,354,0,9460,0
76561198018814766,76561198018814766,275,0,10180,0
76561198018818030,76561198018818030,46558,0,4000,0
jay314,76561198018818888,6449,0,10180,0
76561198018834500,76561198018834500,16,0,300,0
76561198018842756,76561198018842756,3584,249,4000,249
76561198018850670,76561198018850670,17,0,220,0
76561198018851823,76561198018851823,18645,0,4000,0
76561198018857231,76561198018857231,1510,0,220,0
76561198018870326,76561198018870326,8,0,280,0
76561198018885388,76561198018885388,6132,0,240,0
Lefrancophile,76561198018891058,49861,0,10500,0
D_raptor,76561198018894912,22,0,320,0
76561198018918817,76561198018918817,543,0,4760,0
76561198018921691,76561198018921691,840,0,240,0
fusion12,76561198018924617,5537,0,300,0
76561198018925449,76561198018925449,4439,0,240,0
trihead,76561198018926085,97,0,4000,0
76561198018958708,76561198018958708,1456,0,240,0
76561198018961648,76561198018961648,66330,0,240,0
76561198018964734,76561198018964734,176,0,4000,0
76561198018967342,76561198018967342,7202,0,730,0
Wommy00,76561198018985191,35051,0,240,0
76561198018985287,76561198018985287,1918,0,220,0
76561198019001039,76561198019001039,435,0,8850,0
2cq,76561198019022742,9,0,300,0
76561198019023338,76561198019023338,3518,0,4000,0
76561198019025564,76561198019025564,78,0,10180,0
fire020,76561198019027016,215,0,240,0
leafshinobi,76561198019040043,34,0,240,0
redpillgaming,76561198019046681,6,0,300,0
xAdaptation,76561198019091860,401,0,4000,0
Mystiiez,76561198019096240,28,0,240,0
ThisMightBeALongURLInTheEnd,76561198019156927,323,0,400,0
bnyboy,76561198019163067,37,0,13200,0
bluedragon65,76561198019164425,1156,0,400,0
76561198019169879,76561198019169879,290,0,4000,0
76561198019225542,76561198019225542,4793,0,240,0
76561198019278784,76561198019278784,196,0,550,0
76561198019290226,76561198019290226,4240,0,240,0
howinthehell,76561198019294407,54,0,10,0
noxfine,76561198019300336,26644,0,240,0
76561198019301971,76561198019301971,6518,0,102500,0
FUCK_THEM_RIGHT_IN_THE_DANI,76561198019320644,1239,0,220,0
76561198019336356,76561198019336356,521,0,10180,0
fright045,76561198019340246,1,0,240,0
anarchone,76561198019348962,67,0,10180,0
danmidge,76561198019349001,239,0,240,0
76561198019394774,76561198019394774,81,0,300,0
stupidity12,76561198019395862,210,0,240,0
76561198019436466,76561198019436466,705,0,4540,0
76561198019440951,76561198019440951,21,0,4000,0
76561198019485804,76561198019485804,142,0,220,0
Fischerlol,76561198019494037,37,0,4000,0
76561198019505425,76561198019505425,584,0,4000,0
76561198019540838,76561198019540838,59519,0,240,0
76561198019586776,76561198019586776,18738,0,500,0
Ace4897,76561198019592504,1826,0,240,0
martin_rocks,76561198019608073,65,0,240,0
thechosenx,76561198019613636,7,0,4540,0
76561198019622715,76561198019622715,970,0,240,0
76561198019643778,76561198019643778,7616,0,15620,0
76561198019645666,76561198019645666,4321,0,10500,0
76561198019648420,76561198019648420,1534,0,10500,0
76561198019653214,76561198019653214,10382,0,240,0
76561198019653657,76561198019653657,8766,0,4000,0
76561198019660305,76561198019660305,899,0,320,0
76561198019661489,76561198019661489,8588,0,7940,0
76561198019688479,76561198019688479,943,0,22370,0
Waldkier,76561198019694945,8251,0,240,0
76561198019698853,76561198019698853,1492,0,4000,0
76561198019704100,76561198019704100,460,0,240,0
76561198019735597,76561198019735597,40,0,240,0
reco360,76561198019737108,2625,0,4000,0
76561198019737839,76561198019737839,834,0,10180,0
76561198019777921,76561198019777921,421,0,220,0
jdown95,76561198019782246,174,0,4100,0
76561198019787395,76561198019787395,1939,0,10180,0
76561198019816045,76561198019816045,408,0,300,0
76561198019826668,76561198019826668,2210,0,10180,0
EvEm_Jess,76561198019833805,2,0,240,0
76561198019835047,76561198019835047,227,0,300,0
76561198019836202,76561198019836202,60,0,4000,0
blazypol,76561198019852245,21363,0,10,0
76561198019855206,76561198019855206,953,0,300,0
76561198019858494,76561198019858494,34,0,240,0
76561198019865018,76561198019865018,158,0,4000,0
hammybabes,76561198019867138,276,0,300,0
76561198019869942,76561198019869942,2,0,240,0
caitmundo,76561198019909970,3353,0,4000,0
ultraturkey,76561198019917117,339,0,50,0
76561198019918377,76561198019918377,708,0,220,0
76561198019944545,76561198019944545,6031,0,13140,0
76561198019958338,76561198019958338,79,0,320,0
76561198019970183,76561198019970183,504,0,300,0
belial2592,76561198019973356,1516,0,6880,0
76561198020009419,76561198020009419,395,0,17480,0
76561198020013743,76561198020013743,1564,0,10,0
hlynch93,76561198020014314,452,0,24840,0
76561198020051494,76561198020051494,4683,0,1250,0
76561198020052050,76561198020052050,22146,0,240,0
porrini,76561198020054105,340,0,10180,0
76561198020054833,76561198020054833,4161,0,240,0
76561198020058132,76561198020058132,1055,0,240,0
76561198020059923,76561198020059923,248,0,300,0
Hdavidson,76561198020060698,2936,0,240,0
76561198020097543,76561198020097543,1932,0,10500,0
kauaidota2,76561198020103346,42,0,4540,0
skyilla,76561198020137629,8,0,220,0
76561198020178912,76561198020178912,271,0,6200,0
Mooticus,76561198020180691,2737,0,240,0
76561198020181605,76561198020181605,640,0,10,0
themadpostie,76561198020183545,24,0,240,0
harshpathania,76561198020235353,126,0,10,0
76561198020246111,76561198020246111,228,0,240,0
ecosweetz,76561198020277773,29,0,400,0
iamelwoodblues,76561198020285861,17,0,10,0
76561198020325808,76561198020325808,275,0,4000,0
76561198020327365,76561198020327365,109,0,240,0
76561198020327638,76561198020327638,230,0,4000,0
grimlen,76561198020327957,7518,0,240,0
76561198020402173,76561198020402173,2874,0,240,0
The_Unan1mous,76561198020402680,150,0,240,0
76561198020403267,76561198020403267,11,0,4000,0
76561198020411590,76561198020411590,1467,0,240,0
Elnublett,76561198020435997,377,0,240,0
76561198020471305,76561198020471305,7095,0,4000,0
Sulthan98,76561198020477387,65,0,4000,0
76561198020485598,76561198020485598,4874,0,15620,0
samdakilla,76561198020485719,35036,0,4000,0
HeerFuhrurVonAuchwitz,76561198020525906,336,0,240,0
Lord_Dice,76561198020531258,21,0,1500,0
76561198020533828,76561198020533828,2572,0,1250,0
Madalchemy,76561198020544322,6916,0,240,0
76561198020577418,76561198020577418,555,0,2610,0
76561198020583700,76561198020583700,820,0,10180,0
76561198020583823,76561198020583823,2450,0,10180,0
76561198020618185,76561198020618185,106,0,730,0
76561198020628207,76561198020628207,146,0,10,0
boohbeh,76561198020663513,16,0,220,0
venomous6,76561198020703719,634,0,240,0
Madschnapps,76561198020704283,1542,0,240,0
mpm1987,76561198020739951,3731,0,10,0
76561198020740691,76561198020740691,308,0,220,0
76561198020745022,76561198020745022,19,0,6850,0
neovenezia,76561198020767599,3035,0,42700,0
pussayfucker,76561198020832822,19961,0,240,0
TheEvilestMonkey,76561198020856225,99,0,10,0
soansbitch,76561198020885104,869,0,240,0
hlindsay96,76561198020893368,16,0,10,0
76561198020898459,76561198020898459,3965,0,10180,0
76561198020898807,76561198020898807,465,0,4000,0
LINGCHOW,76561198020899019,207,0,3920,0
76561198020900755,76561198020900755,2561,0,240,0
randomnes,76561198020937329,875,0,240,0
gangstapimpplaya,76561198020974455,2146,0,4000,0
76561198020978624,76561198020978624,613,0,4000,0
76561198021014235,76561198021014235,856,0,220,0
76561198021048954,76561198021048954,107,0,3920,0
76561198021050035,76561198021050035,487,0,300,0
76561198021057975,76561198021057975,8246,0,10180,0
76561198021059025,76561198021059025,2935,0,10180,0
76561198021060557,76561198021060557,250,0,240,0
76561198021091830,76561198021091830,123,0,500,0
oznet41,76561198021095570,6729,0,10180,0
tehrelshrek,76561198021097689,93638,0,4000,0
76561198021100657,76561198021100657,2595,0,240,0
76561198021131918,76561198021131918,1618,0,10180,0
76561198021131942,76561198021131942,102,0,16450,0
76561198021133614,76561198021133614,700,0,20,0
hyunter,76561198021135964,64959,0,240,0
76561198021141297,76561198021141297,436,0,238320,0
76561198021149129,76561198021149129,749,0,15620,0
hj1980,76561198021162562,13,0,240,0
76561198021171186,76561198021171186,48747,0,240,0
76561198021188556,76561198021188556,53,0,2400,0
gizzy124,76561198021194199,504,0,4000,0
Sebinator,76561198021197977,312,0,240,0
76561198021208297,76561198021208297,103,0,200210,0
76561198021235103,76561198021235103,817,0,1200,0
76561198021241077,76561198021241077,4797,0,10500,0
nzivanovic,76561198021260889,24180,0,10,0
76561198021274096,76561198021274096,48,0,17470,0
76561198021300696,76561198021300696,1930,0,4000,0
76561198021309755,76561198021309755,35,0,42160,0
76561198021315086,76561198021315086,670,0,4000,0
mad_man628,76561198021352626,295,0,12900,0
76561198021354031,76561198021354031,10356,0,240,0
76561198021355294,76561198021355294,6219,0,4000,0
76561198021388700,76561198021388700,2,0,3810,0
76561198021390070,76561198021390070,102,0,240,0
kenunderscore,76561198021398960,371,0,4000,0
overwheelcookie,76561198021399731,21742,0,240,0
76561198021402409,76561198021402409,24,0,4000,0
frozentreasure,76561198021439521,4,0,10,0
hughlam,76561198021446146,477,0,240,0
KFJIndustries,76561198021447569,2,0,10,0
BigTiddyBoy,76561198021454579,2876,0,43110,0
jourdan,76561198021491800,77,0,240,0
76561198021534556,76561198021534556,36804,0,240,0
R0mp3r,76561198021542061,736,0,240,0
76561198021544443,76561198021544443,10,0,4000,0
76561198021613981,76561198021613981,104,0,3830,0
76561198021658462,76561198021658462,5,0,12840,0
Thumbzzy,76561198021700806,200,0,240,0
Clayxgn,76561198021701688,239,0,4000,0
76561198021702732,76561198021702732,1585,0,8930,0
76561198021704475,76561198021704475,10,0,10,0
KyleHoll,76561198021709271,30,0,20,0
_Flyingcow_,76561198021710291,40,0,240,0
76561198021740590,76561198021740590,32829,0,240,0
76561198021761295,76561198021761295,1581,0,10,0
76561198021775517,76561198021775517,407,0,4000,0
MrKapow,76561198021857321,725,0,4000,0
76561198021875168,76561198021875168,868,0,10,0
Poorey,76561198021886843,5833,0,4560,0
YELLOWwill,76561198021889319,32849,0,240,0
76561198021928011,76561198021928011,292,0,12900,0
76561198021953338,76561198021953338,54,0,320,0
76561198021965850,76561198021965850,294,0,220,0
76561198022006129,76561198022006129,650,0,20570,0
76561198022007815,76561198022007815,3726,0,4000,0
76561198022011281,76561198022011281,6762,0,240,0
misschekie,76561198022035104,10641,0,240,0
76561198022036224,76561198022036224,16,0,4000,0
76561198022092016,76561198022092016,172,0,220,0
Kazuto_Kirigaya_Kirito,76561198022097214,33624,0,4000,0
badsama,76561198022108939,3,0,220,0
76561198022116845,76561198022116845,28363,0,240,0
76561198022143643,76561198022143643,5627,0,10,0
76561198022154943,76561198022154943,4954,0,4000,0
76561198022192214,76561198022192214,9980,0,15620,0
76561198022193993,76561198022193993,1693,0,17300,0
76561198022273451,76561198022273451,1929,0,550,0
76561198022274007,76561198022274007,18492,0,550,0
DiDogman,76561198022304269,3332,0,4000,0
76561198022306224,76561198022306224,9630,0,240,0
megasconn,76561198022320111,466,0,220,0
76561198022349240,76561198022349240,2812,0,10180,0
w8WHAT,76561198022353744,26867,0,240,0
76561198022354670,76561198022354670,60,0,4000,0
18283848,76561198022370745,1895,0,240,0
76561198022371799,76561198022371799,19,0,70,0
76561198022373950,76561198022373950,42,0,4000,0
frizzyman99,76561198022402488,285,0,12500,0
de_jembles,76561198022411904,200,0,220,0
76561198022423117,76561198022423117,6478,0,500,0
76561198022424939,76561198022424939,535,0,70,0
76561198022462765,76561198022462765,1100,0,24960,0
76561198022472169,76561198022472169,8049,0,10500,0
76561198022495356,76561198022495356,39,0,4230,0
76561198022502758,76561198022502758,3669,0,240,0
76561198022525973,76561198022525973,889,0,550,0
76561198022526083,76561198022526083,1,0,7670,0
redex1993,76561198022526481,1489,0,70,0
76561198022552990,76561198022552990,256,0,4000,0
76561198022557250,76561198022557250,3,0,12160,0
76561198022559040,76561198022559040,23,0,9480,0
76561198022559758,76561198022559758,167,0,17410,0
76561198022565161,76561198022565161,36070,0,240,0
cambarrie,76561198022660211,2944,0,4760,0
justinroxu,76561198022663491,44566,0,240,0
76561198022664585,76561198022664585,6935,0,15620,0
ni66erest,76561198022665353,1119,0,240,0
76561198022734501,76561198022734501,836,0,220,0
laginavips,76561198022735987,3035,0,240,0
76561198022737369,76561198022737369,24386,0,550,0
cytosin3,76561198022757498,50,0,240,0
76561198022758190,76561198022758190,108,0,240,0
76561198022763700,76561198022763700,100,0,4000,0
larrythelawnmower,76561198022771302,67,0,4000,0
Derp421,76561198022788963,81,0,9480,0
76561198022850467,76561198022850467,612,0,24240,0
porich,76561198022856570,302,0,240,0
76561198022858185,76561198022858185,12440,0,550,0
DoLLaRzz,76561198022867706,1,0,240,0
chunklover35,76561198022916787,496,0,240,0
76561198022918599,76561198022918599,535,0,4000,0
mytesticlelolol,76561198022943137,3750,0,240,0
puls3y,76561198022952752,18722,0,240,0
pyro47,76561198022960232,4133,0,240,0
TempestStar,76561198022967896,3423,0,240,0
76561198022972719,76561198022972719,960,0,4000,0
0421874858,76561198023001922,2516,0,240,0
76561198023004596,76561198023004596,334,0,240,0
Bandytau,76561198023007158,740,0,4000,0
76561198023013131,76561198023013131,2,0,11450,0
76561198023055634,76561198023055634,859,0,10500,0
76561198023114832,76561198023114832,5,0,33910,0
enriixd,76561198023132254,1,0,31280,0
76561198023145105,76561198023145105,29776,0,4000,0
g0atfysh,76561198023151755,33,0,3830,0
76561198023226082,76561198023226082,23,0,2500,0
lemnisca,76561198023229256,26,0,6910,0
76561198023241543,76561198023241543,620,0,1250,0
650326,76561198023291161,1961,0,240,0
arielgnacio,76561198023301654,122171,0,10,0
76561198023314495,76561198023314495,55,0,300,0
76561198023317920,76561198023317920,555,0,240,0
76561198023323045,76561198023323045,54,0,15620,0
alwaysafk,76561198023325479,22,0,240,0
76561198023326526,76561198023326526,14,0,4000,0
76561198023374983,76561198023374983,923,0,3320,0
SnottiestDuck,76561198023375937,37,0,70,0
76561198023403672,76561198023403672,7929,0,240,0
76561198023405824,76561198023405824,1700,0,34030,0
romanticfiction,76561198023422088,47,0,2700,0
76561198023423881,76561198023423881,835,0,400,0
76561198023424979,76561198023424979,479,0,4000,0
76561198023427143,76561198023427143,5587,0,10500,0
justin_pearce,76561198023452766,1296,0,19900,0
76561198023453960,76561198023453960,3,0,50130,0
76561198023473901,76561198023473901,117,0,550,0
76561198023508534,76561198023508534,460,0,240,0
76561198023508728,76561198023508728,3142,0,4000,0
76561198023510907,76561198023510907,1887,0,240,0
76561198023524407,76561198023524407,21656,0,4000,0
vorash790,76561198023554912,35,0,19900,0
76561198023555571,76561198023555571,233,0,4000,0
76561198023556151,76561198023556151,27,0,220,0
Chuchy,76561198023561301,1227,0,13520,0
76561198023568329,76561198023568329,327,0,400,0
76561198023572773,76561198023572773,260,0,240,0
76561198023593510,76561198023593510,248,0,400,0
maracanta,76561198023624618,4427,0,4000,0
KillRiver,76561198023630016,2979,0,240,0
Easyymac,76561198023631390,202,0,240,0
ineffyble,76561198023637422,906,0,4000,0
dinosaurdance,76561198023643381,485,0,4000,0
76561198023653361,76561198023653361,83290,0,240,0
loremoon,76561198023672224,16,0,320,0
fatnut,76561198023681556,381,0,240,0
76561198023687729,76561198023687729,782,0,240,0
76561198023714745,76561198023714745,1779,0,10500,0
76561198023721514,76561198023721514,61,0,240,0
k-while,76561198023725266,205,0,240,0
vomont,76561198023732974,19,0,70,0
76561198023733592,76561198023733592,389,0,220,0
76561198023771014,76561198023771014,4932,0,10180,0
76561198023773780,76561198023773780,2256,0,10,0
144289919655093823,76561198023775630,2447,0,240,0
76561198023824089,76561198023824089,41,0,10090,0
kennyx88,76561198023836703,337,0,550,0
76561198023864845,76561198023864845,383,0,4000,0
cheezau,76561198023905391,11,0,20,0
legitsymbol,76561198023908132,1182,0,300,0
76561198023930742,76561198023930742,21,0,15620,0
mrpresidentjk,76561198023937069,10784,0,240,0
76561198023940251,76561198023940251,1981,0,500,0
76561198023940291,76561198023940291,22783,0,4000,0
76561198023968680,76561198023968680,4,1,240,1
76561198023970509,76561198023970509,360,0,10180,0
76561198023971584,76561198023971584,18,0,22370,0
76561198023985585,76561198023985585,14365,0,240,0
NZDevil,76561198024002440,5948,0,4000,0
Loberg,76561198024022059,37,0,240,0
